district,precinct
1,05143000940
1,05033000006
1,05033000007
1,05033000008
1,05033000009
1,05033000017
1,05033000020
1,05033000028
1,05033000014
1,05033000015
1,05033000018
1,05033000027
1,05033000025
1,05143000100
1,05033000042
1,05033000011
1,05033000029
1,05033000030
1,05033000031
1,051310002_C
1,051310002_G
1,05033000041
1,05033000040
1,05033000033
1,05131009_1E
1,05143000020
1,05143000820
1,050470003_B
1,05033000021
1,05033000022
1,05033000023
1,050470005_A
1,050470007_A
1,050470003_A
1,05143000440
1,05033000032
1,05033000035
1,05033000037
1,051310002_F
1,05033000039
1,05033000034
1,051310001_C
1,051310004_G
1,051310004_K
1,05131009_1K
1,050470001_A
1,050470001_B
1,050470001_C
1,050470002_A
1,050470004_D
1,050470005_B
1,050470005_C
1,050470002_B
1,050470002_E
1,050470004_A
1,050470002_C
1,050470002_D
1,050470004_B
1,050470003_D
1,050470003_E
1,050470003_F
1,05071000D_H
1,05071000BAT
1,050470004_C
1,050470006_D
1,05071000LEE
1,05071000STO
1,050470006_A
1,050470006_B
1,050470007_B
1,050470007_C
1,05083000117
1,050470006_C
1,05071000GRA
1,050470007_D
1,050470008_D
1,050470008_E
1,050470008_F
1,05083000118
1,05083000119
1,05083000120
1,05083000121
1,050470008_A
1,050470008_C
1,050470008_G
1,05083000145
1,050470009_C
1,050470008_B
1,050470009_A
1,050470009_B
1,05131009_1C
1,05131009_1M
1,05131009_1B
1,05071000HOR
1,05071000LOW
1,05071000MUL
1,05101000BOS
1,05071000WAR
1,05071000PER
1,05071000PIT
1,05071000SP3
1,0507100KING
1,05071000HOW
1,05071000SP2
1,05083000100
1,05083000111
1,05071000RED
1,05071000SHE
1,05071000SP4
1,05101000JEF
1,05101000PLE
1,05071000PRA
1,05071000SP1
1,05083000108
1,05083000113
1,05083000101
1,05083000103
1,05083000102
1,05083000107
1,05083000106
1,05083000114
1,05083000105
1,05083000109
1,05083000141
1,05083000110
1,05083000122
1,05083000115
1,05083000116
1,05083000134
1,05083000135
1,05083000137
1,05083000136
1,05083000138
1,05083000144
1,05083000146
1,05131009_1N
1,05083000147
1,05083000140
1,05131009_2G
1,05131009_2L
1,05127000020
1,05087000019
1,05087000010
1,05101000VAN
1,05143000140
1,05143000375
1,05143000661
1,05087000021
1,05087000022
1,05087000023
1,05087000024
1,05101000BIG
1,05101000POL
1,05101000RIC
1,05101000WHI
1,05101000HAS
1,05101000JAC
1,05101000MTS
1,05101000HIC
1,05101000LIN
1,05101000HUD
1,05101000LOW
1,05101000MUR
1,05127000003
1,05127000004
1,05127000006
1,05127000013
1,05131009_3J
1,05131009_3L
1,05127000021
1,05131009_3H
1,05131009_3I
1,051310001_A
1,051310001_B
1,051310001_G
1,051310001_I
1,051310002_B
1,051310002_E
1,051310001_M
1,051310001_D
1,051310004_A
1,051310004_B
1,051310001_E
1,051310001_F
1,051310004_C
1,051310001_H
1,051310001_L
1,051310002_H
1,051310001_J
1,051310001_K
1,051310002_A
1,051310003_A
1,051310002_D
1,051310003_B
1,051310003_D
1,051310003_C
1,051310004_N
1,051310004_F
1,051310003_E
1,05131009_5A
1,051310003_F
1,051310003_G
1,051310003_H
1,051310003_N
1,051310003_K
1,05131009_4A
1,05131009_5B
1,051310003_L
1,051310003_I
1,051310003_M
1,051310003_O
1,05131009_4C
1,05131009_4G
1,051310003_J
1,05131009_1O
1,05131009_4H
1,05131009_6A
1,051310004_L
1,05131009_4D
1,051310004_H
1,05131009_6B
1,051310004_E
1,051310004_D
1,051310004_I
1,051310009_L
1,05131009_6C
1,051310004_J
1,051310004_M
1,051310009_J
1,05131009_1I
1,05131009_1D
1,05131009_1G
1,05131009_1H
1,05131009_1F
1,05131009_2C
1,05131009_2D
1,05131009_2E
1,05131009_2I
1,05131009_4I
1,05131009_2A
1,05131009_2B
1,05131009_4J
1,05131009_4K
1,05131009_2F
1,05131009_2J
1,05131009_2H
1,05131009_4B
1,05131009_2K
1,05131009_2M
1,05131009_3F
1,05131009_3A
1,05131009_3B
1,05131009_3C
1,05131009_3E
1,05131009_3P
1,05131009_4F
1,05131009_3D
1,05131009_3G
1,05131009_3K
1,05131009_3M
1,05131009_3N
1,05131009_3O
1,05131009_4E
1,05131009_4L
1,05143000060
1,05143000520
1,05143000541
1,05143000460
1,05143000580
1,05143000780
1,05143000810
1,05143000080
1,05143000082
1,05143000220
1,05143000221
1,05143000366
1,05143000480
1,05143000500
1,05143000562
1,05143000222
1,05143000223
1,05143000346
1,05143000370
1,05143000543
1,05143000581
1,05143000085
1,05143000347
1,05143000360
1,05143000363
1,05143000901
1,05143000110
1,05143000811
1,05143000880
1,05143000120
1,05143000920
1,05143000930
1,05143000180
1,05143000660
1,05143000931
1,05143000160
1,05143000181
1,05143000367
1,05143000800
1,05143000807
1,05143000756
1,05143000761
1,05143000352
1,05143000368
1,05143000240
1,05143000320
1,05143000330
1,05143000335
1,05143000336
1,05143000344
1,05143000250
1,05143000260
1,05143000270
1,05143000340
1,05143000362
1,05143000333
1,05143000343
1,05143000351
1,05143000354
1,05143000280
1,05143000356
1,05143000334
1,05143000338
1,05143000345
1,05143000290
1,05143000339
1,05143000342
1,05143000355
1,05143000358
1,05143000300
1,05143000310
1,05143000337
1,05143000349
1,05143000321
1,05143000332
1,05143000341
1,05143000331
1,05143000542
1,05143000545
1,05143000348
1,05143000364
1,05143000357
1,05143000361
1,05143000421
1,05143000369
1,05143000350
1,05143000359
1,05143000743
1,05143000752
1,05143000353
1,05143000544
1,05143000902
1,05143000422
1,05143000365
1,05143000760
1,05143000420
1,05143000960
1,05143000812
1,05143000861
1,05143000862
1,05143000881
1,05143000373
1,05143000801
1,05143000802
1,05143000900
1,05143000381
1,05143000640
1,05143000419
1,05143000741
1,05143000754
1,05143000550
1,05143000560
1,05143000561
1,05143000730
1,05143000690
1,05143000700
1,05143000710
1,05143000720
1,05143000748
1,05143000749
1,05143000746
1,05143000744
1,05143000745
1,05143000804
1,05143000755
1,05143000757
1,05143000803
1,05143000759
1,05143000860
1,05143000950
2,050050001_1
2,050050001_2
2,050050002_2
2,050050002_3
2,050050006_3
2,050050010_3
2,050890MAP08
2,050050001_3
2,050890MAP05
2,050890MAP06
2,050050002_1
2,050050003_1
2,050050003_3
2,050050004_2
2,050050006_2
2,050890MAP02
2,050050003_2
2,05049000003
2,050050003_4
2,050050007_1
2,050050009_1
2,050050009_2
2,050050011_9
2,05049000004
2,050050004_1
2,050050005_2
2,050050005_3
2,050050005_4
2,050050006_1
2,050050007_3
2,050050005_1
2,050050007_2
2,050050008_4
2,050050008_5
2,050050008_1
2,050050008_3
2,050050010_2
2,050050008_2
2,050050011_2
2,050050011_3
2,050890MAP19
2,050050009_3
2,050050009_4
2,050050011_8
2,050050011_1
2,050050010_1
2,050050011_4
2,050890MAP20
2,050890MAP21
2,050050011_5
2,05065000200
2,050050011_6
2,05137000112
2,05137000118
2,050050011_7
2,05129000005
2,05129000010
2,05137000108
2,05065000007
2,05009000006
2,05009000007
2,05009000011
2,050890MAP09
2,050890MAP10
2,050890MAP26
2,05129000008
2,05009000012
2,050890MAP01
2,050890MAP03
2,05021000001
2,05021000002
2,05021000006
2,05021000009
2,05021000011
2,05021000010
2,05021000003
2,05021000004
2,05055000005
2,05021000007
2,05021000008
2,05055000006
2,05055000008
2,05021000005
2,05021000013
2,05021000016
2,05021000017
2,05055000009
2,05021000012
2,05021000015
2,05121000012
2,05121000014
2,05021000014
2,05055000016
2,05055000022
2,05121000005
2,05121000013
2,05023000006
2,05023000014
2,05137000107
2,05137000123
2,05137000128
2,05023000010
2,05023000011
2,05063000022
2,05063000027
2,05063000034
2,05137000111
2,05031000001
2,05031000002
2,05031000004
2,05031000023
2,05031000026
2,05031000033
2,05031000003
2,05031000005
2,05031000018
2,05031000006
2,05031000040
2,05031000041
2,05031000042
2,05031000007
2,05031000010
2,05031000008
2,05031000011
2,05031000009
2,05031000012
2,05031000013
2,05031000016
2,05031000017
2,05031000021
2,05031000043
2,05031000014
2,05031000015
2,05031000019
2,05031000020
2,05031000022
2,05031000024
2,05031000044
2,05031000045
2,05031000053
2,05031000025
2,05031000027
2,05031000028
2,05031000029
2,05031000032
2,05031000035
2,05031000030
2,05031000031
2,05031000036
2,05031000037
2,05031000046
2,05031000047
2,05031000034
2,05031000038
2,05055000024
2,05055000025
2,05031000039
2,05055000028
2,05075000014
2,05075000022
2,05067000045
2,05075000020
2,05067000049
2,05111000007
2,05111000008
2,05111000009
2,05111000010
2,05111000035
2,05111000041
2,05031000052
2,05055000014
2,05055000015
2,05031000048
2,05031000049
2,05031000050
2,05031000051
2,05093000018
2,05093000019
2,05093000024
2,05093000050
2,05111000015
2,05111000016
2,05055000020
2,05055000021
2,05035000011
2,05035000012
2,05035000013
2,05035000032
2,05035000065
2,05035000071
2,05035000014
2,05035000031
2,05035000063
2,05035000068
2,05035000072
2,05035000021
2,05035000033
2,05035000022
2,05035000023
2,05035000041
2,05035000042
2,05035000051
2,05035000069
2,05035000078
2,05035000052
2,05035000066
2,05035000054
2,05035000055
2,05035000057
2,05035000058
2,05035000064
2,05035000073
2,05111000021
2,05111000031
2,050370000P4
2,05037000C01
2,05035000056
2,05035000070
2,05035000079
2,05035000081
2,05123000004
2,05123000006
2,05093000045
2,05093000046
2,05093000054
2,05035000076
2,05035000059
2,05035000060
2,05035000062
2,05035000074
2,05035000061
2,05035000082
2,05035000067
2,05035000075
2,05035000077
2,05123000007
2,05035000080
2,050370000P1
2,050370000P2
2,050370000P3
2,05037000C23
2,05037000W12
2,05123000011
2,05123000013
2,05037000C22
2,05111000032
2,05111000033
2,05037000C10
2,05037000C20
2,05037000C21
2,05067000007
2,05067000015
2,05111000026
2,05037000W04
2,05037000W06
2,05037000W07
2,05037000W01
2,05037000W02
2,05037000W03
2,05037000W05
2,05123000019
2,05123000021
2,05049000002
2,05049000005
2,05049000009
2,05049000011
2,05049000015
2,05065000003
2,05065000020
2,05065000021
2,05065000012
2,05049000006
2,05049000008
2,05135000003
2,05135000006
2,05135000011
2,05135000024
2,05049000010
2,05065000013
2,05065000300
2,05065000302
2,05135000007
2,05135000018
2,05055000001
2,05055000002
2,05055000003
2,05055000004
2,0505500001A
2,0505500004A
2,0505500002A
2,0505500004C
2,05055000013
2,0505500003A
2,05055000026
2,05055000027
2,05055000023
2,05055000007
2,05055000019
2,05055000031
2,05055000030
2,05055000010
2,05055000011
2,05055000012
2,05055000017
2,05055000018
2,05075000008
2,0505500004B
2,05055000032
2,05055000029
2,05063000009
2,05063000010
2,05063000016
2,05063000038
2,05063000042
2,05063000043
2,05063000100
2,05063000200
2,05063000300
2,05063000400
2,05063000401
2,05063000011
2,05063000020
2,05063000026
2,05063000018
2,05135000002
2,05135000005
2,05135000019
2,05063000012
2,05063000013
2,05063000014
2,05063000040
2,05065000004
2,05065000016
2,05063000017
2,05063000024
2,05063000033
2,05067000025
2,05067000026
2,05067000040
2,05067000041
2,05063000030
2,05063000019
2,05063000025
2,05063000039
2,05063000021
2,05063000023
2,05063000041
2,05063000035
2,05063000036
2,05135000026
2,05063000029
2,05067000051
2,05075000021
2,05075000023
2,05067000018
2,05067000022
2,05063000101
2,05065000001
2,05065000002
2,05065000008
2,05065000018
2,05065000100
2,05065000028
2,05065000029
2,05065000009
2,05065000027
2,05065000301
2,05065000303
2,05065000005
2,05065000006
2,05065000010
2,05065000022
2,05065000023
2,05135000017
2,05065000026
2,05065000203
2,05065000015
2,05065000024
2,05065000030
2,05065000031
2,05065000011
2,05065000019
2,05065000304
2,05135000010
2,05065000014
2,05065000104
2,05065000102
2,05065000025
2,05065000202
2,05065000204
2,05137000129
2,05065000101
2,05065000103
2,05065000201
2,05067000001
2,05067000002
2,05067000014
2,05067000016
2,05067000017
2,05067000036
2,05067000038
2,05067000043
2,05067000005
2,05067000021
2,05067000037
2,05067000003
2,05067000004
2,05067000008
2,05067000042
2,05067000019
2,05067000020
2,05067000044
2,05067000050
2,05067000052
2,05067000009
2,05067000028
2,05067000035
2,05067000030
2,05067000031
2,05067000034
2,05067000033
2,05067000039
2,05111000028
2,05067000046
2,05067000047
2,05067000048
2,05075000001
2,05075000013
2,05075000017
2,05075000026
2,05075000027
2,05075000002
2,05075000006
2,05075000007
2,05075000019
2,05075000003
2,05075000004
2,05075000015
2,05075000016
2,05121000003
2,05121000016
2,05075000005
2,05075000010
2,05075000011
2,05075000009
2,05075000012
2,05075000025
2,05121000025
2,05121000011
2,05121000021
2,05075000018
2,05075000024
2,05135000001
2,05135000023
2,05121000002
2,05075000028
2,05135000008
2,05135000014
2,05135000021
2,05135000022
2,05123000005
2,05123000016
2,05123000017
2,050890MAP04
2,050890MAP07
2,050890MAP16
2,050890MAP18
2,050890MAP12
2,050890MAP15
2,050890MAP11
2,050890MAP13
2,050890MAP14
2,050890MAP22
2,050890MAP24
2,050890MAP25
2,050890MAP27
2,050890MAP28
2,050890MAP29
2,050890MAP30
2,050890MAP31
2,050890MAP17
2,050890MAP23
2,05129000014
2,05093000001
2,05093000002
2,05093000003
2,05093000006
2,05093000010
2,0509300011B
2,05093000012
2,050930012_1
2,050930012_3
2,0509300007A
2,0509300011A
2,05093000030
2,05093000013
2,050930012_2
2,05093000015
2,05093000025
2,05093000014
2,05093000027
2,05093000016
2,05093000017
2,05093000021
2,05093000022
2,05093000023
2,0509300027A
2,05093000035
2,05093000036
2,0509300030A
2,050930029_1
2,050930029_2
2,050930029_3
2,05093000032
2,05093000033
2,05093000034
2,05093000038
2,05093000039
2,050930037_1
2,050930037_2
2,05093000040
2,05093000048
2,0509300039A
2,05093000041
2,05093000042
2,05093000044
2,0509300046A
2,05093000047
2,0509300050A
2,0509300054A
2,05129000004
2,05129000006
2,05111000001
2,05111000002
2,05111000004
2,05111000005
2,05111000006
2,05111000003
2,05111000023
2,05111000025
2,05111000011
2,05111000012
2,05111000013
2,05111000014
2,05111000024
2,05111000017
2,05111000018
2,05111000019
2,05111000020
2,05111000022
2,05111000027
2,05111000029
2,05111000030
2,05111000034
2,05111000036
2,05111000037
2,05111000038
2,05111000039
2,05111000040
2,05141000021
2,05121000001
2,05121000006
2,05121000010
2,05121000023
2,05121000029
2,05121000017
2,05121000004
2,05121000008
2,05121000009
2,05121000015
2,05121000018
2,05121000020
2,05121000007
2,05121000022
2,05121000024
2,05121000019
2,05135000015
2,05121000026
2,05121000027
2,05121000028
2,05123000001
2,05123000002
2,05123000003
2,05123000009
2,05123000010
2,05123000014
2,05123000015
2,05123000018
2,05123000025
2,05123000024
2,05123000026
2,05123000035
2,05123000057
2,05123000066
2,05123000023
2,05123000020
2,05123000022
2,051230026_2
2,05123000050
2,05123000052
2,05123000053
2,05123000056
2,05123000065
2,05123000038
2,05123000043
2,05123000055
2,05123000040
2,05123000045
2,05123000041
2,05123000049
2,05129000001
2,05129000002
2,05129000003
2,05129000012
2,05129000009
2,05129000015
2,05129000013
2,05129000007
2,05129000011
2,05137000110
2,05141000017
2,05135000013
2,05135000020
2,05135000025
2,05135000004
2,05135000012
2,05135000016
2,05137000101
2,05137000102
2,05137000103
2,05137000104
2,05137000106
2,05137000105
2,05137000124
2,05137000114
2,05137000109
2,05137000119
2,05141000005
3,05117000RRC
3,05095000026
3,05095000024
3,05095000030
3,05107002300
3,051170000BT
3,05085000027
3,0501900AMC1
3,0501900NCO1
3,05109000005
3,05059000PRA
3,05059000BIS
3,05059000HEN
3,05059000MON
3,05059000VAL
3,05097000004
3,05023000002
3,05023000003
3,05023000004
3,05045000016
3,05023000005
3,05023000007
3,05023000008
3,05141000009
3,05141000010
3,05023000027
3,05045000032
3,05023000009
3,05023000031
3,05023000013
3,05023000030
3,05023000033
3,05023000019
3,05023000023
3,05023000024
3,05023000034
3,05023000012
3,05023000021
3,05023000015
3,05023000018
3,05023000016
3,05023000017
3,05023000022
3,05023000032
3,05023000020
3,05023000025
3,05023000026
3,05145000010
3,05145000040
3,05023000028
3,05023000035
3,05141000025
3,05145000014
3,05145000053
3,05145000050
3,05141000020
3,05023000029
3,05029000001
3,05029000012
3,05029000027
3,05141000003
3,05141000008
3,05141000011
3,05029000002
3,05029000022
3,05029000003
3,05029000010
3,05029000017
3,05029000018
3,05029000019
3,05029000020
3,05029000023
3,05029000030
3,05115000004
3,05115000006
3,05115000017
3,05029000004
3,05029000013
3,05029000014
3,05029000028
3,05029000005
3,05029000015
3,05029000021
3,05029000024
3,05029000006
3,05029000031
3,05029000007
3,05029000008
3,05029000009
3,05029000016
3,05105000011
3,05149000013
3,05029000011
3,05115000001
3,05115000002
3,05029000025
3,05141000002
3,05045000019
3,05105000005
3,05105000015
3,05029000026
3,05105000013
3,05029000029
3,05105000007
3,05045000037
3,05045000038
3,05045000008
3,05045000014
3,05045000048
3,05077000004
3,05037000W08
3,05037000W10
3,05037000W11
3,05147000019
3,05123000027
3,05147000013
3,05147000014
3,05053000001
3,05053000002
3,05053000017
3,05059000CLE
3,05059000HAR
3,05045000001
3,05045000003
3,05045000004
3,05045000005
3,05045000011
3,05045000036
3,05045000002
3,05045000006
3,05045000007
3,05045000041
3,05045000042
3,05045000009
3,05045000049
3,05045000040
3,05045000045
3,05045000054
3,05045000043
3,05045000046
3,05045000010
3,05045000044
3,05045000050
3,05045000012
3,05045000013
3,05045000025
3,05045000026
3,05045000028
3,05045000030
3,05045000039
3,05045000023
3,05045000015
3,05045000053
3,05105000010
3,05105000017
3,05119000057
3,05045000018
3,05045000027
3,05045000031
3,05045000017
3,05045000022
3,05045000033
3,05045000034
3,05145000026
3,05145000041
3,05045000021
3,05085000039
3,05119000026
3,05045000024
3,05045000035
3,05119000001
3,05119000006
3,05119000007
3,05119000058
3,05045000029
3,05045000055
3,05145000054
3,05119000013
3,05119000028
3,05051000011
3,05051000012
3,05051000014
3,05051000021
3,05051000022
3,05051000023
3,05051000033
3,05051000122
3,05051000123
3,05051000133
3,05051000013
3,05051000024
3,05051000062
3,05051000064
3,05051000061
3,05051000063
3,05051000131
3,05051000034
3,05051000051
3,05051000031
3,05051000032
3,05051000041
3,05051000093
3,05051000094
3,05051000103
3,05051000042
3,05051000052
3,05051000043
3,05051000053
3,05051000044
3,05051000072
3,05051000073
3,05051000065
3,05051000054
3,05051000074
3,05059000MAG
3,0505900FENB
3,05051000071
3,05051000082
3,05051000083
3,05051000084
3,05059000DER
3,05059000LON
3,05051000081
3,05051000091
3,05051000092
3,05051000095
3,05051000101
3,05051000102
3,05097000001
3,05097000005
3,05051000104
3,05051000111
3,05051000112
3,05051000121
3,05097000009
3,05051000113
3,05097000006
3,05105000014
3,05149000005
3,05051000114
3,05051000115
3,05051000124
3,05051000125
3,05125000008
3,05125000023
3,05051000132
3,05125000035
3,05051000134
3,05125000002
3,05125000020
3,05125000029
3,05053000011
3,05053000012
3,05053000021
3,05053000003
3,05053000013
3,05053000020
3,05053000004
3,05053000008
3,05053000009
3,05125000003
3,05125000028
3,05125000030
3,05059000BIG
3,05059000GIF
3,05053000014
3,05053000015
3,05125000025
3,05053000022
3,05125000009
3,05125000037
3,05119000132
3,05059000ANT
3,05059000DOV
3,0505900FENA
3,05059000OUA
3,05059000BUT
3,05059000GRO
3,05059000MA4
3,05059000RP2
3,0505900FENC
3,05059000CEN
3,05059000DON
3,05059000FRI
3,05059000PER
3,05125000010
3,0505900MID2
3,05059000MA2
3,05059000MA3
3,0505900MA1A
3,0505900MA1B
3,05059000RP1
3,0505900RP14
3,0505900MID1
3,05113000009
3,05145000023
3,05145000037
3,05067000011
3,05067000024
3,05067000012
3,05145000052
3,05145000083
3,05147000004
3,05085000025
3,05119000055
3,05085000029
3,05071000HIC
3,05071000MCK
3,05115000018
3,05115000023
3,05115000024
3,05115000025
3,05083000104
3,05115000007
3,05115000022
3,05077000001
3,05077000002
3,05077000003
3,05095000016
3,05095000017
3,05123000032
3,05123000033
3,05123000034
3,05077000005
3,05095000021
3,05107001205
3,05107001300
3,05107001400
3,05107001500
3,05123000031
3,05077000006
3,05077000007
3,05077000008
3,05107001150
3,05077000009
3,05107001180
3,05149000007
3,05149000018
3,05149000021
3,05083000133
3,05149000024
3,05149000025
3,05083000132
3,05083000139
3,05127000026
3,05127000014
3,05149000011
3,05149000023
3,05085000001
3,05085000002
3,05085000003
3,05085000004
3,05085000005
3,05085000006
3,05085000007
3,05085000040
3,05085000048
3,05085000049
3,05085000050
3,05085000042
3,051170000HP
3,05145000082
3,05085000008
3,05085000009
3,05119000027
3,05085000023
3,05085000024
3,05085000010
3,05085000011
3,05085000012
3,05085000013
3,05085000021
3,05085000026
3,05085000038
3,05085000045
3,051170000CE
3,051170000HC
3,05085000014
3,05085000016
3,05085000015
3,05085000043
3,05085000044
3,05085000046
3,05085000051
3,05085000022
3,05085000017
3,05085000018
3,05085000020
3,05085000019
3,05085000031
3,05085000041
3,05119000035
3,05119000046
3,05085000032
3,05085000028
3,05085000030
3,05085000033
3,05085000034
3,05085000035
3,05085000036
3,05085000037
3,05085000053
3,05085000055
3,05085000056
3,05085000054
3,05145000063
3,05119000047
3,051170000BU
3,051170000UN
3,05085000047
3,05095000001
3,05095000002
3,05095000003
3,05095000008
3,05095000020
3,05095000029
3,05095000010
3,05095000025
3,051170000UH
3,05117000LHC
3,05147000007
3,05095000011
3,05095000012
3,05095000013
3,05095000018
3,05095000027
3,05117000WAC
3,05095000015
3,05095000028
3,05107001600
3,05095000022
3,05095000019
3,05147000010
3,05107002100
3,05107002102
3,05095000031
3,05097000003
3,05097000011
3,05097000002
3,05097000007
3,05097000013
3,05113000006
3,05113000008
3,05109000004
3,05097000016
3,05149000029
3,05097000008
3,05097000014
3,05097000015
3,05097000010
3,05097000012
3,05113000007
3,05127000005
3,05127000016
3,05127000022
3,05105000001
3,05105000002
3,05105000003
3,05105000008
3,05105000009
3,05149000020
3,05105000004
3,05105000016
3,05105000012
3,05105000006
3,05119000056
3,05149000017
3,05107001001
3,05107001010
3,05107001040
3,05107001160
3,05107001165
3,05107001166
3,05107001170
3,05107001163
3,05107001164
3,05107001162
3,05107001161
3,05107001181
3,05107001171
3,05107001200
3,05107001201
3,05107001999
3,05107001173
3,05107001900
3,05107001204
3,05107001206
3,05107001301
3,05107001800
3,05107002200
3,05107001203
3,05107001401
3,05107001402
3,05107001403
3,05107001700
3,05107001801
3,05107002101
3,05107002400
3,05107002402
3,05107002401
3,05113000001
3,05113000002
3,05113000004
3,05113000003
3,05113000010
3,05113000012
3,05113000005
3,05113000011
3,05127000001
3,05127000002
3,05113000013
3,05113000014
3,05113000015
3,05115000009
3,05115000020
3,05115000010
3,05115000026
3,05115000028
3,05115000003
3,05115000011
3,05115000005
3,05115000031
3,05115000012
3,05115000016
3,05115000008
3,05115000013
3,05115000027
3,05115000055
3,05115000014
3,05115000051
3,05115000052
3,05115000054
3,05115000015
3,05115000044
3,05115000056
3,05115000057
3,05115000019
3,05141000022
3,05115000021
3,05115000053
3,05115000029
3,05115000030
3,05115000042
3,05115000032
3,05115000034
3,05115000035
3,05115000036
3,05115000040
3,05115000043
3,05115000045
3,05115000046
3,05115000038
3,05115000039
3,05115000041
3,05115000048
3,05115000049
3,05115000050
3,05115000047
3,05117000WRC
3,05145000025
3,05145000084
3,051170000CA
3,051170000DA
3,05117000WR1
3,05147000006
3,05145000027
3,051170000H1
3,051170000H2
3,051170000H3
3,05145000028
3,05145000057
3,051170000LH
3,051170000RR
3,051170000WA
3,05117000WA2
3,05117000WA3
3,05117000WR2
3,05117000WR3
3,05119000002
3,05119000003
3,05119000004
3,05119000008
3,05119000136
3,05119000005
3,05119000009
3,05119000011
3,05119000012
3,05119000014
3,05119000019
3,05119000024
3,05119000010
3,05119000090
3,05119000015
3,05119000017
3,05119000091
3,05119000106
3,05119000110
3,05119000025
3,05119000031
3,05119000040
3,05119000018
3,05119000016
3,05119000052
3,05119000114
3,05119000020
3,05119000021
3,05119000022
3,05119000051
3,05119000023
3,05119000050
3,05119000049
3,05119000029
3,05119000034
3,05119000030
3,05119000032
3,05119000033
3,05119000039
3,05119000041
3,05119000044
3,05119000045
3,05119000036
3,05119000037
3,05119000038
3,05119000043
3,05119000042
3,05119000048
3,05119000053
3,05119000054
3,05119000129
3,05119000134
3,05119000131
3,05119000133
3,05119000059
3,05119000060
3,05119000061
3,05119000064
3,05119000065
3,05119000066
3,05119000068
3,05125000001
3,05119000137
3,05119000062
3,05119000063
3,05119000079
3,05125000006
3,05125000013
3,05125000038
3,05119000073
3,05119000077
3,05119000078
3,05119000071
3,05119000067
3,05119000070
3,05119000069
3,05119000072
3,05119000088
3,05119000074
3,05119000075
3,05119000087
3,05119000076
3,05119000086
3,05119000084
3,05119000085
3,05119000080
3,05119000081
3,05119000083
3,05119000082
3,05125000026
3,05125000034
3,05119000103
3,05119000104
3,05119000105
3,05119000124
3,05125000022
3,05119000101
3,05119000102
3,05119000123
3,05119000098
3,05119000100
3,05119000097
3,05119000099
3,05119000111
3,05119000115
3,05119000120
3,05119000089
3,05119000095
3,05119000093
3,05119000092
3,05119000107
3,05119000094
3,05119000096
3,05119000108
3,05119000121
